,time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
21160,10500.0,41.5,0.5,15.0,2.12,19.0,0.71,4
21161,10750.0,41.5,0.5,21.0,0.71,15.5,2.06,4
21162,11000.0,42.0,1.4591417477568165,20.25,0.83,7.5,3.64,4
21163,11250.0,42.25,0.43,21.75,0.83,11.75,3.7,4
21164,11500.0,42.33,0.47,21.0,1.502217960556055,11.33,1.7,4
21165,11750.0,43.25,0.83,20.5,0.5,6.5,1.66,4
21166,12000.0,44.33,0.47,16.5,1.5,6.0,1.620690389942681,4
21167,12250.0,44.5,0.5,11.0,1.0,4.0,1.41,4
21168,12500.0,44.5,0.5,15.75,1.48,5.0,1.620690389942681,4
21169,12750.0,44.5,0.5,20.25,1.3,7.0,3.46,4
21170,13000.0,44.5,0.5,21.0,1.502217960556055,7.0,1.0,4
21171,13250.0,44.0,0.71,20.25,0.83,10.67,1.89,4
21172,13500.0,43.0,1.0,18.0,1.502217960556055,6.5,2.5,4
21173,13750.0,42.25,0.43,17.25,0.43,12.25,0.43,4
21174,14000.0,42.33,0.47,17.0,1.502217960556055,12.0,1.620690389942681,4
21175,14250.0,42.0,1.4591417477568165,18.0,1.502217960556055,9.5,3.77,4
21176,14500.0,43.0,1.4591417477568165,18.5,0.87,6.75,2.59,4
21177,14750.0,44.0,1.4591417477568165,21.0,1.502217960556055,9.5,1.12,4
21178,15000.0,43.5,0.5,21.0,1.502217960556055,4.67,1.7,4
21179,15250.0,44.0,1.4591417477568165,21.25,0.43,1.0,1.620690389942681,4
21180,15500.0,43.75,0.43,21.25,0.43,8.0,1.620690389942681,4
21181,15750.0,43.5,0.5,21.0,1.502217960556055,10.5,1.66,4
21182,16000.0,43.33,0.47,21.0,1.502217960556055,12.0,0.71,4
21183,16250.0,43.5,0.5,21.0,1.502217960556055,12.0,1.620690389942681,4
21184,16500.0,43.5,0.5,21.25,0.43,11.75,0.43,4
21185,16750.0,43.5,0.5,21.0,1.502217960556055,11.0,0.71,4
21186,17000.0,43.5,0.5,21.0,1.502217960556055,12.0,1.620690389942681,4
21187,17250.0,43.5,0.5,20.67,0.47,12.0,1.620690389942681,4
21188,17500.0,43.67,0.47,21.0,1.502217960556055,11.0,1.0,4
21189,17750.0,43.5,0.5,21.0,1.502217960556055,11.5,0.87,4
21190,18000.0,43.5,0.5,21.0,1.502217960556055,10.0,0.71,4
21191,18250.0,43.5,0.5,21.0,1.502217960556055,10.0,1.620690389942681,4
21192,18500.0,43.67,0.47,20.0,1.502217960556055,10.75,0.43,4
21193,18750.0,43.67,0.47,19.0,1.502217960556055,11.75,1.09,4
21194,19000.0,43.33,0.47,19.0,1.502217960556055,13.5,1.12,4
21195,19250.0,43.5,0.5,18.25,0.43,14.25,0.83,4
21196,19500.0,43.5,0.5,18.0,1.502217960556055,15.25,0.43,4
21197,19750.0,43.5,0.5,18.0,1.502217960556055,15.0,1.620690389942681,4
21198,20000.0,43.5,0.5,17.75,0.43,14.5,0.87,4
21199,20250.0,43.5,0.5,17.75,0.43,12.0,0.82,4
21200,20500.0,43.5,0.5,17.67,0.47,11.67,0.47,4
21201,20750.0,43.67,0.47,17.25,0.43,11.67,0.47,4
21202,21000.0,43.67,0.47,18.0,1.502217960556055,11.67,0.47,4
21203,21250.0,43.33,0.5,17.75,0.43,11.75,0.43,4
21204,21500.0,43.33,0.47,18.0,1.502217960556055,12.0,1.620690389942681,4
21205,21750.0,43.5,0.5,18.0,1.502217960556055,12.75,1.3,4
21206,22000.0,43.5,0.5,18.0,1.502217960556055,13.0,1.0,4
21207,22250.0,43.5,0.5,18.25,0.43,13.0,0.71,4
21208,22500.0,43.5,0.5,18.33,0.47,12.67,0.94,4
21209,22750.0,43.5,0.5,18.25,0.43,13.5,1.12,4
21210,23000.0,43.67,0.47,19.25,0.43,12.33,0.94,4
21211,23250.0,43.5,0.5,12.5,4.27,11.0,2.35,4
21212,23500.0,43.75,0.83,4.0,1.63,16.5,4.03,4
21213,23750.0,44.33,0.47,8.67,1.25,22.5,1.12,4
21214,24000.0,43.5,0.5,8.75,1.09,21.75,0.83,4
21215,24250.0,43.5,0.5,8.75,1.48,20.25,0.83,4
21216,24500.0,43.0,1.0,9.75,3.96,13.75,3.27,4
21217,24750.0,42.0,1.4591417477568165,11.75,2.05,7.25,1.79,4
21218,25000.0,42.0,1.4591417477568165,11.25,2.49,7.67,3.4,4
21219,25250.0,42.0,1.4591417477568165,15.75,0.83,7.67,1.7,4
21220,25500.0,42.0,1.4591417477568165,16.5,0.5,9.0,1.620690389942681,4
21221,25750.0,42.0,1.4591417477568165,11.0,2.74,7.67,1.89,4
21222,26000.0,42.0,1.4591417477568165,11.75,2.17,16.0,2.45,4
21223,26250.0,42.0,1.4591417477568165,15.0,1.502217960556055,17.0,0.82,4
21224,26500.0,42.0,1.4591417477568165,15.0,1.87,16.75,0.43,4
21225,26750.0,42.0,1.4591417477568165,11.0,1.22,13.5,1.12,4
21226,27000.0,42.0,1.4591417477568165,13.5,1.12,13.33,1.25,4
21227,27250.0,42.0,1.4591417477568165,12.5,0.87,13.75,1.3,4
21228,27500.0,42.0,1.4591417477568165,15.33,0.47,11.0,1.87,4
21229,27750.0,42.0,1.4591417477568165,10.75,3.03,2.0,1.0,4
21230,28000.0,42.0,1.4591417477568165,7.5,1.12,6.0,3.24,4
21231,28250.0,42.0,1.4591417477568165,11.5,1.5,14.25,2.49,4
21232,28500.0,42.0,1.4591417477568165,11.0,1.22,11.25,1.3,4
21233,28750.0,42.0,1.4591417477568165,10.0,1.22,10.5,1.12,4
21234,29000.0,42.0,1.4591417477568165,11.75,0.43,11.75,0.43,4
21235,29250.0,42.0,1.4591417477568165,13.33,1.89,11.67,0.47,4
21236,29500.0,42.0,1.4591417477568165,13.0,1.22,11.0,0.71,4
21237,29750.0,42.0,1.4591417477568165,8.25,0.83,10.0,0.82,4
21238,30000.0,42.0,1.4591417477568165,6.0,1.502217960556055,10.75,0.83,4
21239,30250.0,42.0,1.4591417477568165,6.0,1.502217960556055,11.0,0.71,4
21240,30500.0,42.0,1.4591417477568165,7.5,1.12,7.75,0.83,4
21241,30750.0,42.25,0.43,4.75,3.11,6.25,2.17,4
21242,31000.0,42.0,1.4591417477568165,14.67,2.05,5.67,1.25,4
21243,31250.0,42.0,1.4591417477568165,22.67,0.47,11.33,0.94,4
21244,31500.0,42.25,0.43,18.5,2.29,13.5,1.12,4
21245,31750.0,43.33,0.47,12.0,1.502217960556055,7.33,0.47,4
21246,32000.0,43.5,0.5,13.75,0.83,6.25,0.83,4
21247,32250.0,43.33,0.47,15.0,1.502217960556055,12.25,2.17,4
21248,32500.0,43.5,0.5,17.75,0.43,14.25,1.3,4
21249,32750.0,43.5,0.5,17.75,0.43,14.0,1.22,4
21250,33000.0,43.75,0.43,16.0,1.502217960556055,15.0,1.620690389942681,4
21251,33250.0,43.5,0.5,16.25,0.43,15.0,1.620690389942681,4
21252,33500.0,43.5,0.5,15.5,0.5,14.5,0.5,4
21253,33750.0,43.5,0.5,15.0,1.502217960556055,14.75,0.43,4
21254,34000.0,43.5,0.5,15.0,1.502217960556055,14.75,0.43,4
21255,34250.0,43.5,0.5,15.0,1.502217960556055,14.0,0.82,4
21256,34500.0,43.5,0.5,15.25,0.43,14.5,0.87,4
21257,34750.0,43.5,0.5,15.0,1.502217960556055,14.0,1.0,4
21258,35000.0,43.5,0.5,16.5,0.5,14.25,0.83,4
21259,35250.0,43.5,0.5,16.25,0.43,14.0,1.0,4
21260,35500.0,43.67,0.47,17.0,1.502217960556055,14.67,0.47,4
21261,35750.0,43.5,0.5,16.25,0.43,15.5,0.87,4
21262,36000.0,43.33,0.47,16.0,1.502217960556055,16.25,0.43,4
21263,36250.0,43.33,0.47,17.0,1.502217960556055,16.0,0.71,4
21264,36500.0,43.5,0.5,16.5,0.5,14.5,0.5,4
21265,36750.0,43.5,0.5,17.5,0.5,15.0,0.71,4
21266,37000.0,43.5,0.5,18.0,1.502217960556055,14.25,0.43,4
21267,37250.0,43.5,0.5,17.5,0.5,13.75,0.83,4
21268,37500.0,43.5,0.5,17.5,0.87,14.0,1.22,4
21269,37750.0,43.5,0.5,16.25,0.43,14.25,0.83,4
21270,38000.0,43.5,0.5,15.75,0.83,14.0,1.22,4
21271,38250.0,43.5,0.5,16.33,0.47,13.67,0.94,4
21272,38500.0,43.5,0.5,15.75,0.43,13.75,0.83,4
21273,38750.0,43.25,0.83,17.0,1.502217960556055,14.0,0.71,4
21274,39000.0,43.67,0.47,16.5,0.5,14.67,1.25,4
21275,39250.0,43.5,0.5,17.5,0.5,15.25,0.43,4
21276,39500.0,43.33,0.47,18.0,1.502217960556055,14.75,0.43,4
21277,39750.0,43.5,0.5,18.0,1.502217960556055,15.25,0.83,4
21278,40000.0,43.5,0.5,18.0,1.502217960556055,14.5,0.5,4
21279,40250.0,43.5,0.5,18.0,1.502217960556055,14.75,0.43,4
21280,40500.0,43.5,0.5,17.75,0.43,14.5,0.5,4
21281,40750.0,43.5,0.5,16.0,0.71,14.75,0.83,4
21282,41000.0,43.5,0.5,15.25,0.43,15.0,1.620690389942681,4
21283,41250.0,43.5,0.5,16.5,1.12,14.75,0.83,4
21284,41500.0,43.5,0.5,18.0,1.502217960556055,15.5,0.5,4
21285,41750.0,43.5,0.5,17.25,0.43,15.25,0.43,4
21286,42000.0,43.5,0.5,18.0,1.502217960556055,16.25,0.83,4
21287,42250.0,43.5,0.5,17.67,0.47,15.0,0.82,4
21288,42500.0,43.67,0.47,17.75,0.43,15.67,0.47,4
21289,42750.0,43.5,0.5,18.0,1.502217960556055,15.25,1.09,4
21290,43000.0,43.4,0.49,19.0,1.502217960556055,14.8,0.4,4
21291,43250.0,43.67,0.47,19.0,1.502217960556055,15.67,0.47,4
21292,43500.0,42.5,0.5,15.25,2.86,14.5,1.5,4
21293,43750.0,42.5,0.5,15.25,2.38,9.0,2.24,4
21294,44000.0,43.33,0.47,10.33,2.36,8.5,2.06,4
21295,44250.0,44.5,0.5,5.0,2.0,15.5,3.91,4
21296,44500.0,45.25,0.43,5.5,2.06,20.75,0.43,4
21297,44750.0,46.75,1.09,8.75,2.77,20.5,0.5,4
21298,45000.0,42.75,1.3,10.75,1.79,21.0,0.71,4
21299,45250.0,45.0,1.41,8.33,1.7,17.75,2.28,4
21300,45500.0,48.5,0.87,14.5,4.15,9.25,1.92,4
21301,45750.0,46.75,1.09,16.33,1.25,8.5,0.5,4
21302,46000.0,44.67,0.47,12.0,2.12,15.0,1.620690389942681,4
21303,46250.0,44.0,0.71,9.25,1.64,18.75,0.83,4
21304,46500.0,43.0,0.82,19.25,1.79,19.33,1.25,4
21305,46750.0,42.33,0.47,21.0,1.502217960556055,15.75,1.48,4
21306,47000.0,43.5,0.5,21.0,1.502217960556055,13.0,1.620690389942681,4
21307,47250.0,43.5,1.12,20.5,0.5,14.75,1.64,4
21308,47500.0,42.0,1.4591417477568165,18.5,0.5,16.5,1.12,4
21309,47750.0,43.0,0.71,20.0,1.22,18.25,1.09,4
21310,48000.0,39.75,1.3,20.75,0.43,18.5,0.87,4
21311,48250.0,40.25,1.3,21.25,0.43,12.75,2.59,4
21312,48500.0,45.25,1.79,22.0,0.71,9.5,1.5,4
21313,48750.0,43.25,2.95,20.5,0.5,12.0,1.620690389942681,4
21314,49000.0,40.75,0.43,20.75,0.43,11.5,0.5,4
21315,49250.0,41.75,1.64,20.5,0.5,12.25,2.17,4
21316,49500.0,38.5,0.5,22.0,0.71,13.25,1.3,4
21317,49750.0,38.75,0.43,22.25,0.83,13.0,1.22,4
21318,50000.0,39.0,1.4591417477568165,19.0,1.41,11.0,1.41,4
21319,50250.0,40.0,0.71,15.0,1.502217960556055,8.0,2.16,4
21320,50500.0,40.25,0.83,14.33,0.47,16.0,2.83,4
21321,50750.0,41.0,1.22,15.33,0.47,16.0,0.82,4
21322,51000.0,42.0,0.71,17.5,0.5,4.0,1.63,4
21323,51250.0,41.75,0.43,18.0,1.502217960556055,1.0,1.620690389942681,4
21324,51500.0,41.5,0.5,17.0,0.71,16.034921277552844,1.620690389942681,4
21325,51750.0,42.0,1.4591417477568165,15.0,1.502217960556055,16.034921277552844,1.620690389942681,4
21326,52000.0,41.33,0.47,14.67,0.47,6.0,1.620690389942681,4
21327,52250.0,41.75,0.43,15.0,1.502217960556055,6.5,1.5,4
21328,52500.0,43.0,1.22,15.25,0.43,8.25,1.3,4
21329,52750.0,46.75,1.3,16.0,1.502217960556055,6.0,3.56,4
21330,53000.0,47.75,0.43,16.75,0.43,9.25,2.68,4
21331,53250.0,45.75,1.3,17.5,0.5,11.5,0.5,4
21332,53500.0,43.5,1.12,16.0,0.82,9.33,2.05,4
21333,53750.0,42.0,1.4591417477568165,16.5,0.5,2.0,1.620690389942681,4
21334,54000.0,42.0,1.4591417477568165,16.33,0.47,16.034921277552844,1.620690389942681,4
21335,54250.0,42.0,1.4591417477568165,16.5,0.5,16.034921277552844,1.620690389942681,4
21336,54500.0,42.0,1.4591417477568165,15.75,0.43,16.034921277552844,1.620690389942681,4
21337,54750.0,42.0,1.4591417477568165,16.0,1.502217960556055,16.034921277552844,1.620690389942681,4
21338,55000.0,41.0,1.41,15.67,0.47,7.0,5.89,4
21339,55250.0,40.0,0.82,16.33,0.47,14.5,0.87,4
21340,55500.0,40.0,1.0,15.75,0.43,12.0,0.82,4
21341,55750.0,42.5,1.8,15.25,0.43,7.67,2.05,4
21342,56000.0,41.75,2.17,15.25,0.43,6.75,4.44,4
21343,56250.0,40.0,0.71,15.0,1.502217960556055,15.0,1.87,4
21344,56500.0,39.25,0.43,15.75,0.43,17.25,0.83,4
21345,56750.0,39.0,1.4591417477568165,16.0,1.502217960556055,17.75,0.43,4
21346,57000.0,39.0,1.4591417477568165,15.75,0.83,16.5,0.5,4
21347,57250.0,39.0,1.4591417477568165,15.0,1.502217960556055,15.0,1.620690389942681,4
21348,57500.0,41.25,0.83,15.75,0.83,7.5,3.2,4
21349,57750.0,38.75,0.83,17.0,1.502217960556055,5.5,1.8,4
21350,58000.0,39.33,0.47,16.0,1.0,7.0,0.82,4
21351,58250.0,39.5,0.87,15.0,1.502217960556055,15.75,4.49,4
21352,58500.0,37.67,0.94,15.0,1.502217960556055,19.0,0.71,4
21353,58750.0,38.0,1.0,15.0,1.502217960556055,17.75,0.43,4
21354,59000.0,36.0,2.12,16.0,0.71,11.5,2.29,4
21355,59250.0,36.0,1.4591417477568165,16.25,0.83,12.75,0.83,4
21356,59500.0,37.5,1.12,17.25,0.43,13.25,0.83,4
21357,59750.0,36.0,1.4591417477568165,16.5,0.5,13.5,1.12,4
21358,60000.0,36.25,0.43,15.25,0.43,12.0,1.620690389942681,4
21359,60250.0,36.25,0.43,15.0,1.502217960556055,12.25,0.43,4
21360,60500.0,35.25,1.3,15.0,1.502217960556055,12.0,1.620690389942681,4
21361,60750.0,36.0,1.4591417477568165,15.25,0.43,12.33,0.47,4
21362,61000.0,36.0,1.4591417477568165,15.0,1.502217960556055,12.5,0.5,4
21363,61250.0,36.0,1.4591417477568165,15.5,0.5,12.0,1.620690389942681,4
21364,61500.0,36.0,1.4591417477568165,15.25,0.43,11.5,0.87,4
21365,61750.0,36.0,1.4591417477568165,16.5,0.5,9.67,0.94,4
21366,62000.0,36.0,1.4591417477568165,17.25,0.43,10.25,0.83,4
21367,62250.0,36.0,1.4591417477568165,16.33,0.47,10.0,0.71,4
21368,62500.0,36.0,1.4591417477568165,14.25,1.3,7.33,1.7,4
21369,62750.0,38.0,1.0,11.33,0.47,9.0,1.620690389942681,4
21370,63000.0,45.5,3.28,9.67,0.47,14.25,1.3,4
21371,63250.0,46.25,1.92,5.33,1.25,12.5,1.66,4
21372,63500.0,37.5,2.6,2.0,1.0,15.75,3.9,4
21373,63750.0,36.75,0.83,7.25,3.03,17.75,0.43,4
21374,64000.0,36.5,0.5,11.25,0.43,13.0,1.22,4
21375,64250.0,37.0,1.0,12.25,0.43,12.0,0.71,4
21376,64500.0,36.75,0.83,12.0,1.502217960556055,9.33,1.25,4
21377,64750.0,37.33,0.94,14.0,2.12,10.0,1.41,4
21378,65000.0,37.33,0.94,19.5,1.12,13.33,0.47,4
21379,65250.0,37.0,1.0,19.25,0.83,11.0,0.71,4
21380,65500.0,37.0,0.82,11.67,3.4,10.75,1.48,4
21381,65750.0,37.25,1.3,10.25,2.05,15.0,2.12,4
21382,66000.0,37.25,0.83,11.75,0.43,18.0,1.620690389942681,4
21383,66250.0,37.0,1.0,8.75,5.12,15.0,1.41,4
21384,66500.0,36.25,0.43,13.5,1.12,18.25,2.17,4
21385,66750.0,36.75,0.83,6.5,4.5,22.25,0.83,4
21386,67000.0,36.75,0.83,7.5,3.5,23.5,0.5,4
21387,67250.0,37.0,1.0,12.0,1.502217960556055,22.0,0.82,4
21388,67500.0,38.0,0.82,6.5,2.5,19.5,0.5,4
21389,67750.0,38.5,0.5,10.0,2.45,18.75,0.83,4
21390,68000.0,38.25,0.83,9.5,2.87,18.75,0.83,4
21391,68250.0,38.0,1.0,8.75,2.77,18.25,0.43,4
21392,68500.0,37.25,0.83,12.75,0.43,18.75,0.83,4
21393,68750.0,36.67,0.94,13.33,0.47,18.25,0.43,4
21394,69000.0,37.0,1.0,14.0,1.502217960556055,18.33,0.47,4
21395,69250.0,37.0,1.0,13.2,0.4,18.8,0.75,4
21396,69500.0,37.0,1.0,12.5,0.5,19.25,0.83,4
21397,69750.0,37.25,1.3,11.25,1.3,19.0,1.0,4
21398,70000.0,37.0,1.0,4.67,3.86,20.25,0.83,4
21399,70250.0,37.0,1.0,14.277895210360594,1.502217960556055,21.33,0.47,4
21400,70500.0,37.25,0.83,14.277895210360594,1.502217960556055,21.5,0.5,4
21401,70750.0,37.33,0.94,1.0,1.502217960556055,21.0,1.620690389942681,4
21402,71000.0,37.0,1.0,4.75,1.92,21.0,1.620690389942681,4
21403,71250.0,36.67,0.94,8.0,0.82,20.75,0.43,4
21404,71500.0,37.0,1.0,7.0,1.502217960556055,20.5,0.5,4
21405,71750.0,37.0,1.0,5.75,1.3,20.75,0.43,4
21406,72000.0,37.0,1.0,2.67,0.94,21.5,0.5,4
21407,72250.0,37.0,1.0,4.0,0.71,21.0,1.620690389942681,4
21408,72500.0,37.25,1.3,4.25,0.43,21.0,1.620690389942681,4
21409,72750.0,37.75,0.83,4.0,1.502217960556055,21.0,1.620690389942681,4
21410,73000.0,37.25,0.83,4.0,0.82,21.25,0.43,4
21411,73250.0,37.25,1.3,5.25,0.83,21.0,1.620690389942681,4
21412,73500.0,37.0,1.0,4.33,0.47,21.0,1.620690389942681,4
21413,73750.0,37.25,1.3,2.67,0.47,21.0,1.620690389942681,4
21414,74000.0,37.0,1.0,1.0,1.502217960556055,21.0,1.620690389942681,4
21415,74250.0,37.25,0.83,1.33,0.47,21.0,1.620690389942681,4
21416,74500.0,37.75,0.83,2.67,1.7,21.25,0.43,4
21417,74750.0,37.0,1.0,4.5,0.5,21.0,1.620690389942681,4
21418,75000.0,37.25,1.3,5.25,1.09,21.0,1.620690389942681,4
21419,75250.0,37.0,1.0,4.0,1.502217960556055,21.0,1.620690389942681,4
21420,75500.0,37.25,0.83,5.0,1.502217960556055,21.0,1.620690389942681,4
21421,75750.0,37.0,1.0,5.0,1.502217960556055,21.25,0.43,4
21422,76000.0,36.5,0.5,10.0,1.41,20.75,0.43,4
21423,76250.0,37.75,0.83,17.75,0.43,12.75,3.03,4
21424,76500.0,38.0,1.0,13.67,3.4,7.0,0.71,4
21425,76750.0,37.67,0.47,9.5,1.5,9.33,0.94,4
21426,77000.0,37.0,0.82,9.67,1.89,9.75,0.43,4
21427,77250.0,37.5,1.12,8.0,3.39,11.0,2.74,4
21428,77500.0,37.0,1.0,14.75,1.09,17.25,1.3,4
21429,77750.0,37.0,1.0,16.5,1.12,17.25,0.83,4
21430,78000.0,37.25,0.83,16.5,1.5,18.0,1.41,4
21431,78250.0,38.25,0.83,13.5,0.5,14.75,2.38,4
21432,78500.0,38.25,0.83,14.5,0.87,9.33,0.47,4
21433,78750.0,38.0,1.0,12.0,1.22,7.25,0.83,4
21434,79000.0,37.25,1.3,17.0,2.16,10.0,1.41,4
21435,79250.0,37.0,1.0,21.0,1.502217960556055,11.67,0.47,4
21436,79500.0,37.0,1.0,21.0,1.502217960556055,6.75,1.48,4
21437,79750.0,37.33,0.94,21.0,1.502217960556055,5.33,0.94,4
21438,80000.0,37.25,0.83,21.0,1.502217960556055,5.67,0.47,4
21439,80250.0,37.0,1.0,19.75,1.09,7.33,0.47,4
21440,80500.0,36.67,0.94,17.0,0.82,6.33,0.47,4
21441,80750.0,37.25,0.83,10.25,3.03,4.0,3.0,4
21442,81000.0,37.0,1.0,7.25,1.92,8.67,1.7,4
21443,81250.0,37.0,1.0,10.5,0.5,13.0,1.63,4
21444,81500.0,37.0,1.0,11.0,1.502217960556055,13.5,0.87,4
21445,81750.0,37.25,0.83,8.33,0.47,11.33,0.94,4
21446,82000.0,37.33,0.94,9.5,4.15,4.0,1.0,4
21447,82250.0,37.0,1.0,19.5,1.12,9.5,2.29,4
21448,82500.0,37.25,1.3,20.0,0.71,6.0,1.620690389942681,4
21449,82750.0,37.0,1.41,19.33,0.47,6.75,2.86,4
21450,83000.0,37.4,1.2,18.6,2.33,6.5,3.57,4
21451,83250.0,37.25,1.3,12.0,1.502217960556055,9.0,1.620690389942681,4
21452,83500.0,37.0,0.82,9.33,0.47,8.5,0.5,4
21453,83750.0,37.0,1.0,12.5,2.5,9.5,1.66,4
21454,84000.0,37.25,0.83,15.5,0.5,11.0,2.35,4
21455,84250.0,37.75,1.3,17.5,0.5,12.25,1.79,4
21456,84500.0,38.5,0.5,14.75,1.09,15.25,2.38,4
21457,84750.0,38.75,0.43,16.0,1.41,14.33,2.49,4
21458,85000.0,38.0,1.22,12.0,3.35,19.8,1.17,4
21459,85250.0,38.25,0.83,19.0,1.58,20.0,1.620690389942681,4
21460,85500.0,38.75,0.43,18.0,1.502217960556055,14.0,1.41,4
21461,85750.0,39.0,1.4591417477568165,12.0,1.22,13.5,2.6,4
21462,86000.0,39.33,0.47,13.5,1.5,16.67,1.25,4
21463,86250.0,38.67,0.47,18.67,0.47,20.0,6.36,4
21464,86500.0,38.25,0.83,17.25,4.32,23.0,1.22,4
21465,86750.0,38.0,1.22,11.5,2.5,18.5,4.15,4
21466,87000.0,39.25,0.43,18.25,2.17,16.25,1.92,4
21467,87250.0,39.25,1.09,18.75,0.83,14.25,1.79,4
21468,87500.0,39.0,0.71,16.25,3.11,21.0,2.16,4
21469,87750.0,38.75,0.43,11.33,3.3,15.0,2.45,4
21470,88000.0,38.75,0.83,9.25,4.87,19.25,1.3,4
21471,88250.0,38.75,0.43,13.5,1.8,19.5,1.5,4
21472,88500.0,39.33,0.47,13.25,3.7,18.67,2.49,4
21473,88750.0,41.75,0.43,19.5,0.87,17.25,4.32,4
21474,89000.0,41.0,0.71,14.75,1.09,22.25,0.83,4
21475,89250.0,40.5,0.5,8.0,3.27,22.25,0.43,4
21476,89500.0,39.5,0.87,8.0,4.53,17.25,5.93,4
21477,89750.0,38.67,0.47,16.67,1.25,12.0,1.620690389942681,4
21478,90000.0,40.75,0.83,13.0,3.74,17.0,4.97,4
21479,90250.0,39.5,0.87,9.67,4.5,21.5,1.5,4
21480,90500.0,38.33,1.7,13.33,3.09,24.75,1.3,4
21481,90750.0,38.0,0.71,13.0,1.22,13.75,5.36,4
21482,91000.0,39.25,0.43,15.75,3.56,10.5,2.96,4
21483,91250.0,38.75,0.43,20.5,0.87,13.75,1.64,4
21484,91500.0,39.0,1.4591417477568165,18.25,0.43,11.0,1.41,4
21485,91750.0,38.75,0.43,13.33,1.25,12.0,1.620690389942681,4
21486,92000.0,38.5,0.5,13.0,0.71,12.75,0.83,4
21487,92250.0,38.5,0.5,12.75,0.43,13.75,1.3,4
21488,92500.0,38.25,0.83,11.0,1.22,15.25,0.43,4
21489,92750.0,38.67,0.47,14.5,0.87,13.67,2.62,4
21490,93000.0,38.5,0.5,17.0,0.71,8.5,1.12,4
21491,93250.0,38.0,0.82,15.67,0.94,11.5,1.5,4
21492,93500.0,38.33,0.47,14.67,0.47,13.0,1.0,4
21493,93750.0,38.25,0.83,14.5,0.5,15.5,1.8,4
21494,94000.0,38.0,1.0,13.75,0.83,18.5,1.12,4
21495,94250.0,38.0,1.0,9.0,1.73,21.0,0.71,4
21496,94500.0,38.0,1.0,6.0,1.22,21.5,0.5,4
21497,94750.0,37.75,1.3,8.0,1.41,21.0,1.620690389942681,4
21498,95000.0,38.0,1.0,4.0,1.0,21.0,1.620690389942681,4
21499,95250.0,37.75,1.3,6.0,0.71,21.0,1.620690389942681,4
21500,95500.0,37.75,1.3,8.25,0.83,21.0,0.71,4
21501,95750.0,38.0,1.0,9.0,1.502217960556055,21.33,0.47,4
21502,96000.0,37.75,1.3,8.5,0.5,21.0,1.620690389942681,4
21503,96250.0,38.0,1.0,9.0,1.502217960556055,21.0,1.620690389942681,4
21504,96500.0,38.33,0.94,6.75,0.83,21.33,0.47,4
21505,96750.0,37.33,1.25,8.0,0.82,21.0,1.620690389942681,4
21506,97000.0,38.0,1.0,10.75,1.3,20.75,0.43,4
21507,97250.0,38.0,1.0,12.0,1.502217960556055,20.25,0.83,4
21508,97500.0,37.25,1.3,11.67,0.47,21.0,1.620690389942681,4
21509,97750.0,37.25,1.3,6.75,2.77,20.25,0.83,4
21510,98000.0,37.75,1.3,9.0,1.63,19.75,0.83,4
21511,98250.0,37.5,1.5,4.5,2.69,20.0,1.0,4
21512,98500.0,37.25,1.3,5.67,3.4,19.0,0.82,4
21513,98750.0,37.5,1.12,5.5,0.5,18.0,1.620690389942681,4
21514,99000.0,37.75,1.3,12.0,1.502217960556055,17.75,0.43,4
21515,99250.0,37.5,1.5,12.0,1.502217960556055,17.75,0.43,4
21516,99500.0,37.25,1.3,11.0,1.41,18.25,0.43,4
21517,99750.0,38.0,1.41,3.75,1.92,20.0,0.82,4
21518,100000.0,37.5,1.12,4.0,1.0,20.5,0.5,4
21519,100250.0,37.5,1.12,9.5,1.66,20.75,0.43,4
21520,100500.0,37.67,0.94,11.33,0.47,19.75,0.83,4
21521,100750.0,37.75,1.3,12.0,1.502217960556055,20.0,0.71,4
21522,101000.0,38.0,1.0,13.5,2.06,20.5,0.87,4
21523,101250.0,37.75,0.83,17.0,0.71,20.5,0.5,4
21524,101500.0,37.5,1.5,14.5,0.87,20.75,0.43,4
21525,101750.0,37.75,0.83,12.0,1.22,20.5,0.5,4
21526,102000.0,38.0,1.0,9.75,0.83,19.5,0.5,4
21527,102250.0,37.5,1.12,11.5,0.5,20.0,0.71,4
21528,102500.0,37.75,1.3,12.0,1.502217960556055,20.25,0.83,4
21529,102750.0,37.25,1.3,12.0,1.502217960556055,20.33,0.47,4
21530,103000.0,38.0,0.82,12.0,1.502217960556055,20.33,0.47,4
21531,103250.0,37.67,0.94,12.33,2.05,17.75,2.28,4
21532,103500.0,37.75,1.3,12.0,0.71,16.5,2.87,4
21533,103750.0,38.0,1.0,8.67,1.25,20.5,0.87,4
21534,104000.0,37.75,1.3,13.5,1.66,21.5,0.5,4
21535,104250.0,37.75,0.83,18.25,0.43,22.0,0.71,4
21536,104500.0,37.25,1.3,19.67,0.47,21.67,0.47,4
21537,104750.0,38.25,0.83,18.25,0.43,21.5,0.5,4
21538,105000.0,38.25,0.83,17.5,1.5,21.25,0.43,4
21539,105250.0,38.67,0.47,9.33,2.05,21.33,0.47,4
21540,105500.0,38.5,0.5,12.5,2.29,21.75,0.83,4
21541,105750.0,38.5,0.5,13.25,1.09,22.75,0.83,4
21542,106000.0,39.0,1.4591417477568165,16.33,0.47,22.5,0.5,4
